nohup: ignoring input
[2026-08-26 16:02:41] [DAEMON] Starting live quote daemon for 21 symbols...
[2026-08-26 16:02:41] [REST] Fetching initial quote snapshot to populate baseline...
[2026-08-26 16:02:42] [REST] Initial baseline Parquet file created successfully.
[2026-08-26 16:02:42] [DAEMON] Background daemon running. Parquet updates will write to 'live_quotes_cache.parquet'.
[2026-08-26 16:02:50] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.2 (1000.0 shs) | Ask: 949.6 (10000.0 shs)
[2026-08-26 16:02:50] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.21 (1000.0 shs) | Ask: 949.6 (10000.0 shs)
[2026-08-26 16:02:50] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.2 (1000.0 shs) | Ask: 949.6 (10000.0 shs)
[2026-08-26 16:02:50] [WS BATCH 1] Updated & Saved -> Symbol: STX | Bid: 855 (900.0 shs) | Ask: 858 (600.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (2200.0 shs) | Ask: 1539.32 (600.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: AMD | Bid: 479.7 (1000.0 shs) | Ask: 481 (1000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.2 (1000.0 shs) | Ask: 950.5 (200.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.52 (400.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.52 (2200.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.53 (400.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.53 (2200.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.54 (400.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.54 (2200.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.55 (400.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.55 (2200.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.56 (200.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.56 (2200.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.6 (51000.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (2200.0 shs) | Ask: 1539 (4500.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.6 (51000.0 shs) | Ask: 88.67 (13000.0 shs)
[2026-08-26 16:02:51] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.3 (1000.0 shs) | Ask: 950.5 (200.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.35 (1000.0 shs) | Ask: 950.5 (200.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.6 (51000.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949 (42000.0 shs) | Ask: 950.5 (200.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.05 (1000.0 shs) | Ask: 950.5 (200.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.05 (1000.0 shs) | Ask: 950.35 (1000.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466.11 (1100.0 shs) | Ask: 467.85 (10000.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (2200.0 shs) | Ask: 1539 (5500.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (2000.0 shs) | Ask: 1539 (5500.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1535.64 (200.0 shs) | Ask: 1539 (5500.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1535.64 (200.0 shs) | Ask: 1538.99 (700.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1535.64 (200.0 shs) | Ask: 1539 (5500.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1535.64 (200.0 shs) | Ask: 1538.96 (600.0 shs)
[2026-08-26 16:02:52] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1536.79 (600.0 shs) | Ask: 1538.96 (600.0 shs)
