dollar_ret_1p,dollar_ret_6p,dollar_ret_13p,dollar_ret_26p,avg_eps_1q,avg_eps_2q,avg_eps_4q,avg_eps_8q
0.12042760685556281,0.15016387286972566,0.13349006430067195,0.08923633465361606,0.08074694428951582,0.015848739222127105,0.06794402243997127,0.1688764563801293
0.0496083263896007,0.07003550772720156,0.0740791149064306,0.06838986543217487,0.08583144600498513,0.01575240918028212,0.059042859609958906,0.11217936164103204
0.005555122769621655,0.010338801069402272,0.016101473408247673,0.03049263074138701,0.07925712568854193,0.012526306192504888,0.034818633448231204,0.03638261428850195
0.001686319636696652,0.0036336618979166354,0.006947351860861064,0.01925668962290975,0.07363109031867117,0.010750508561540896,0.025502564447293905,0.019408783932708083
0.00042811823512404486,0.0010911545535923495,0.002639041045084584,0.011318661869324564,0.06735751699056612,0.008980737083556936,0.01776573161300936,0.009402213506476171
0.00040326860142499084,0.001035369176181699,0.002529907824703687,0.011059033310158643,0.06709369709645717,0.008910221102227587,0.017487240547264638,0.00910943986268625
0.00018714115996711585,0.0005277995788864161,0.0014709468004095038,0.008208930399560565,0.06378828541856013,0.008051545440727092,0.014274969069519215,0.006068366664242417
0.00041038323368864147,0.001051382871286861,0.002561350522848194,0.011134345534664683,0.06717076244824279,0.008930788972987026,0.01756823835577461,0.009194111644705379
3.641323989931124e-05,0.00012546582896911862,0.0004628138733446018,0.004347190352561695,0.05725150367825191,0.006484618278274383,0.0092576070262176,0.002551715051661157
0.00017238600576978345,0.000491094954591729,0.0013880421008566127,0.007951297043965968,0.0634437958899388,0.007964657352553707,0.013968258395137054,0.005810284128695176
0.00035032725521019103,0.0009150706443392295,0.0022905296306982496,0.010471190379108193,0.06647636697820208,0.00874637537775027,0.016848803787505025,0.00845582090699635
0.0006153233766538579,0.001500177265267241,0.003409618005738042,0.013029204008941746,0.06897701550583243,0.009420215531900413,0.019552081914939713,0.011391007248097223
1.0456095909157194e-05,4.1968103875886925e-05,0.0001916890784360571,0.0026775473087007925,0.052716668172419434,0.005497840507677001,0.0066542603858740605,0.0013183170914814364
3.776110060734426e-06,1.7167156750910287e-05,9.33516305424366e-05,0.0018027351717019582,0.04928177225086232,0.004804688814923968,0.005082091134869476,0.000768956193489874
2.9034673856608373e-06,1.3631084237323967e-05,7.753495630345234e-05,0.0016278067501026262,0.048432385355416496,0.004640490485998779,0.004740664598911062,0.0006691056545916694
6.519059771107245e-07,3.6740831553428617e-06,2.699025095469917e-05,0.0009112209586171266,0.043874855532245585,0.003808223212215336,0.003192677687939648,0.0003034766090351768
1.3328561316100515e-05,5.1932480679580696e-05,0.00022754405595659113,0.0029422589252986677,0.053569901376279996,0.005677269242884467,0.007095713435233335,0.001499042702731025
5.023386125283498e-06,2.2054076803619883e-05,0.00011420534953198988,0.002014080437912313,0.0502211408749681,0.004989608187178321,0.005480819135401805,0.0008943516404026128
1.358282119893701e-06,6.997758367401568e-06,4.5333974848502745e-05,0.0012118627063955358,0.04605831689506256,0.004196695767525859,0.0038772662264081525,0.00044757588142407454
0.0009413035748769574,0.002178521992435218,0.004603364885078165,0.015364185972719768,0.07091454230219477,0.009961391363883632,0.02187301693586218,0.014262341940304178
0.0003574417800891999,0.0009313598339020569,0.002323287127258352,0.01055321801645185,0.06656424600151432,0.008769600636320946,0.016938568445785358,0.008546243458809472
0.013119746254878354,0.021950619869459835,0.029449979642119817,0.04228154487903973,0.08300977998110773,0.013897405860546495,0.0433472934258671,0.05703261147309682
